reseller_id,name,phone,signup_date,state,city_tier,age_group,primary_category,monthly_gmv,monthly_orders,avg_order_value,return_rate,support_tickets,whatsapp_active,tenure_days,days_since_last_order,churn_label
MSH009445,Hritik Gaba,09464237210,2022-10-20,Gujarat,3,18-25,Fashion,83502.65,74,1128.41,0.0814,1,1,437,357,1
MSH009446,Anusha Ganguly,1560928515,2023-05-24,Gujarat,2,26-35,Kitchen,26924.68,41,656.7,0.1855,1,1,221,17,0
MSH009447,Samar Nayak,3481702584,2022-08-14,Maharashtra,3,36-45,Kitchen,9535.45,12,794.62,0.195,1,1,504,23,0
MSH009448,Yash Chander,+918714307335,2022-06-19,Maharashtra,3,26-35,Beauty,7165.98,4,1791.5,0.0821,0,1,560,5,0
MSH009449,Ekani Desai,08225359757,2023-03-24,Rajasthan,2,26-35,Home Decor,19697.85,21,937.99,0.2513,1,0,282,13,0
MSH009450,Reyansh Mani,09036136570,2023-05-17,Maharashtra,3,36-45,Fashion,8402.75,11,763.89,0.3953,4,1,228,240,1
MSH009451,Sarthak Upadhyay,+913206140099,2023-06-11,West Bengal,3,18-25,Kitchen,16768.93,26,644.96,0.1842,2,0,203,20,0
MSH009452,Pranit Puri,1048470623,2023-01-14,Gujarat,3,26-35,Home Decor,36799.08,43,855.79,0.086,4,0,351,175,1
MSH009453,Zilmil Menon,03805557975,2022-07-20,Uttar Pradesh,3,26-35,Home Decor,36521.3,42,869.55,0.0963,1,1,529,21,0
MSH009454,Raagini Wagle,9875406895,2022-09-07,Rajasthan,2,18-25,Fashion,5937.07,9,659.67,0.1253,2,1,480,10,0
MSH009455,Hemal Seshadri,+916298212928,2023-02-13,Madhya Pradesh,3,45+,Kitchen,6919.48,5,1383.9,0.225,1,1,321,8,0
MSH009456,Ria Rege,05876114180,2022-05-05,Madhya Pradesh,1,18-25,Beauty,21778.72,21,1037.08,0.1016,4,1,605,144,1
MSH009457,Omkaar Taneja,+910260320413,2022-04-23,Maharashtra,2,45+,Fashion,16322.97,16,1020.19,0.1034,0,1,617,13,0
MSH009458,Henry Bora,03884370872,2022-05-17,Tamil Nadu,2,26-35,Fashion,6166.78,7,880.97,0.0326,1,1,593,24,0
MSH009459,Yashasvi Deep,+918490004561,2023-05-11,Odisha,2,18-25,Fashion,8605.83,15,573.72,0.1217,1,0,234,9,0
MSH009460,Bakhshi Brahmbhatt,07825990183,2022-05-30,Tamil Nadu,2,36-45,Fashion,34093.21,39,874.18,0.1649,0,1,580,14,0
MSH009461,Nidra Dewan,8532497391,2022-12-09,Rajasthan,3,36-45,Fashion,11033.53,15,735.57,0.2233,5,1,387,192,1
MSH009462,Upkaar Oommen,05655028258,2022-11-17,West Bengal,3,36-45,Beauty,22787.18,28,813.83,0.0574,0,0,409,23,0
MSH009463,Tamanna Barman,06322984704,2023-06-16,Rajasthan,1,18-25,Beauty,10789.27,15,719.28,0.4246,2,1,198,18,0
MSH009464,Neha Sastry,9762329580,2022-10-16,West Bengal,2,45+,Beauty,11715.7,15,781.05,0.0329,3,0,441,18,0
MSH009465,Samarth Puri,5672491113,2023-05-04,Karnataka,3,26-35,Fashion,6829.2,6,1138.2,0.4607,1,0,241,201,1
MSH009466,Edhitha Walla,01582106162,2023-05-07,Uttar Pradesh,3,26-35,Home Decor,29643.84,39,760.1,0.2673,2,1,238,28,0
MSH009467,Omkaar Guha,+916963778964,2022-09-09,Rajasthan,2,36-45,Fashion,10388.83,14,742.06,0.0977,1,1,478,7,0
MSH009468,Aayush Barman,0991161523,2022-03-18,Tamil Nadu,3,45+,Kitchen,33490.41,42,797.39,0.12,2,0,653,29,0
MSH009469,Aadhya Sane,+918522859797,2023-01-27,Bihar,2,18-25,Kitchen,8678.94,8,1084.87,0.1701,0,1,338,2,0
MSH009470,Amaira Prakash,+912097429184,2023-02-16,Gujarat,3,26-35,Home Decor,3305.3,5,661.06,0.3327,1,1,318,24,0
MSH009471,Yatin Natt,2253002427,2022-06-22,Uttar Pradesh,3,18-25,Kitchen,4717.79,4,1179.45,0.1313,1,1,557,4,0
MSH009472,Devika Toor,+917833308893,2022-07-20,Karnataka,2,45+,Kitchen,14332.09,15,955.47,0.2229,2,1,529,6,0
MSH009473,Gautami Rajagopalan,4090612753,2022-08-05,Odisha,3,18-25,Beauty,42376.79,56,756.73,0.0916,4,0,513,179,1
MSH009474,Anthony Murthy,+916304516521,2023-01-11,Rajasthan,2,36-45,Home Decor,11251.84,16,703.24,0.1006,2,0,354,4,0
MSH009475,Urmi Mane,+912655819192,2022-01-11,Uttar Pradesh,1,18-25,Beauty,17648.64,23,767.33,0.3261,3,1,719,21,0
MSH009476,Finn Sani,+911453070062,2022-01-12,Odisha,3,18-25,Home Decor,3037.48,3,1012.49,0.1551,0,1,718,11,0
MSH009477,Kamala Sarkar,+916984524073,2023-03-11,Rajasthan,2,26-35,Kitchen,5697.69,4,1424.42,0.1262,0,1,295,29,0
MSH009478,Guneet Johal,8794311760,2023-01-08,Bihar,3,36-45,Fashion,4045.22,4,1011.3,0.0912,3,1,357,163,1
MSH009479,Fitan Oza,3795954406,2022-09-30,Maharashtra,3,26-35,Fashion,29447.14,38,774.92,0.0805,1,0,457,144,1
MSH009480,Aashi Chaudhuri,01402379533,2023-05-24,Uttar Pradesh,3,45+,Fashion,25513.1,30,850.44,0.2275,7,1,221,23,0
MSH009481,Rohan Oommen,+914320082333,2022-05-12,Uttar Pradesh,2,26-35,Fashion,45855.37,64,716.49,0.0874,0,1,598,11,0
MSH009482,Pavani Golla,9188733847,2022-11-15,Maharashtra,3,36-45,Home Decor,10534.91,23,458.04,0.2543,1,1,411,13,0
MSH009483,Udyati Kamdar,03928127777,2022-06-17,Odisha,2,36-45,Fashion,5718.91,6,953.15,0.2508,1,1,562,16,0
MSH009484,Caleb Talwar,03047671563,2023-02-01,Gujarat,2,36-45,Fashion,10763.42,10,1076.34,0.4412,1,1,333,252,1
MSH009485,Nakul Bawa,0876639024,2022-06-29,Bihar,3,26-35,Home Decor,7348.16,9,816.46,0.3226,1,1,550,245,1
MSH009486,Benjamin Sethi,08081261051,2022-02-27,Maharashtra,3,26-35,Home Decor,12119.43,18,673.3,0.1272,1,1,672,14,0
MSH009487,Bhavani Dyal,07519356232,2023-04-25,Uttar Pradesh,2,45+,Fashion,4024.27,6,670.71,0.3835,0,1,250,16,0
MSH009488,Zarna Minhas,+917039390343,2023-04-05,Bihar,3,26-35,Fashion,17615.21,21,838.82,0.248,2,1,270,19,0
MSH009489,Ijaya Mani,+915287457125,2022-03-02,Karnataka,3,26-35,Kitchen,5867.7,10,586.77,0.1377,1,1,669,6,0
MSH009490,Chasmum Chaudhary,03105145569,2023-01-04,Odisha,3,26-35,Kitchen,6456.73,9,717.41,0.3562,1,1,361,348,1
MSH009491,Amol Buch,01191936039,2022-05-01,Karnataka,3,36-45,Fashion,8468.41,7,1209.77,0.1348,1,1,609,16,0
MSH009492,Benjamin Taneja,02237157203,2023-06-30,Uttar Pradesh,3,18-25,Kitchen,7941.42,9,882.38,0.1009,3,0,184,14,0
MSH009493,Dakshesh Shankar,09448232129,2022-01-17,Uttar Pradesh,1,36-45,Fashion,26892.64,39,689.55,0.1063,2,0,713,24,0
MSH009494,Peter Hegde,00271475644,2023-05-11,Uttar Pradesh,3,18-25,Home Decor,10978.3,17,645.78,0.135,0,1,234,27,0
MSH009495,Ekani Talwar,06329996356,2023-05-12,Uttar Pradesh,3,26-35,Kitchen,36171.37,39,927.47,0.158,1,0,233,26,0
MSH009496,Parth Brahmbhatt,+917361880451,2023-05-20,Uttar Pradesh,2,18-25,Fashion,12646.49,18,702.58,0.1523,3,1,225,28,0
MSH009497,Faris Chand,4383682218,2023-06-16,Uttar Pradesh,1,26-35,Fashion,16230.0,15,1082.0,0.079,0,1,198,13,0
MSH009498,Rachit Bedi,03789252266,2022-11-11,Rajasthan,1,18-25,Home Decor,9388.55,12,782.38,0.2019,1,0,415,5,0
MSH009499,Bhanumati Borah,05817808813,2022-03-10,Uttar Pradesh,2,36-45,Fashion,13482.07,13,1037.08,0.4511,1,1,661,4,0
MSH009500,Pranit Pandit,+915579123169,2022-06-10,Uttar Pradesh,3,26-35,Electronics,45451.36,60,757.52,0.1548,3,1,569,342,1
MSH009501,Fariq Kari,+913760718066,2022-05-25,West Bengal,1,26-35,Fashion,14926.8,24,621.95,0.1428,1,1,585,7,0
MSH009502,Ganga Nigam,4276465790,2023-01-20,Maharashtra,3,36-45,Electronics,22138.98,34,651.15,0.3148,1,0,345,15,0
MSH009503,Benjamin Krish,4967964223,2022-09-26,Uttar Pradesh,3,45+,Electronics,10879.41,10,1087.94,0.3821,2,1,461,23,0
MSH009504,Falguni Khatri,5591414551,2023-03-30,Madhya Pradesh,3,26-35,Fashion,7766.69,9,862.97,0.0582,0,0,276,3,0
MSH009505,Gopal Wadhwa,+919121827001,2023-06-02,Rajasthan,1,18-25,Home Decor,13362.19,19,703.27,0.288,0,0,212,24,0
MSH009506,Vasudha Ravel,08541463558,2022-12-16,Madhya Pradesh,3,36-45,Kitchen,12935.39,17,760.91,0.04,2,0,380,24,0
MSH009507,Orinder Shenoy,01155867344,2022-04-20,Karnataka,3,45+,Beauty,42569.46,52,818.64,0.118,3,0,620,89,1
MSH009508,Dalbir Mahal,+910259989859,2023-04-28,Odisha,1,45+,Fashion,12444.26,15,829.62,0.6141,0,0,247,22,0
MSH009509,Damini Pillai,03660262296,2023-02-11,Uttar Pradesh,1,18-25,Fashion,6732.65,5,1346.53,0.1479,2,0,323,17,0
MSH009510,Ekansh Bal,1400297198,2022-02-20,Tamil Nadu,3,26-35,Fashion,9892.49,12,824.37,0.3934,5,1,679,266,1
MSH009511,Devika Ramakrishnan,+917539408548,2023-02-07,Uttar Pradesh,3,26-35,Beauty,12087.58,16,755.47,0.2534,1,1,327,279,1
MSH009512,Chatresh Bava,7868153968,2023-04-21,Bihar,3,26-35,Electronics,18973.84,17,1116.11,0.2032,2,1,254,12,0
MSH009513,Kala Chandra,4985949709,2022-03-28,Bihar,3,26-35,Kitchen,12236.87,12,1019.74,0.1547,2,0,643,82,1
MSH009514,Fiyaz Jayaraman,9710372928,2022-03-09,Maharashtra,3,36-45,Home Decor,4281.81,6,713.64,0.2216,2,0,662,94,1
MSH009515,Tanay Parekh,09541467889,2022-02-11,Gujarat,2,18-25,Home Decor,8141.18,8,1017.65,0.2304,3,1,688,245,1
MSH009516,Lucky Shere,08851782525,2022-02-26,Karnataka,2,26-35,Fashion,6116.05,6,1019.34,0.3364,2,1,673,20,0
MSH009517,Nakul Badal,+913298008939,2022-07-15,Maharashtra,1,36-45,Fashion,14266.16,25,570.65,0.3769,0,1,534,112,1
MSH009518,Chavvi Sha,+915001671734,2022-03-03,Maharashtra,2,18-25,Home Decor,10772.84,11,979.35,0.2898,3,1,668,18,0
MSH009519,Ayushman Nayar,+915607280067,2022-09-20,Maharashtra,2,26-35,Fashion,15003.13,20,750.16,0.5075,1,1,467,20,0
MSH009520,Zaitra Zachariah,03726485522,2022-04-22,Madhya Pradesh,2,26-35,Fashion,11318.69,8,1414.84,0.1401,1,0,618,24,0
MSH009521,Rajeshri Bansal,3155943114,2022-06-27,Uttar Pradesh,3,18-25,Kitchen,46021.67,53,868.33,0.0957,2,1,552,7,0
MSH009522,Onveer Cheema,+913499173437,2022-01-26,Uttar Pradesh,1,36-45,Beauty,10942.53,12,911.88,0.0735,1,1,704,15,0
MSH009523,Mitesh Goda,03883461135,2023-02-14,Uttar Pradesh,3,36-45,Home Decor,9247.11,16,577.94,0.1206,0,1,320,10,0
MSH009524,Oliver Sodhi,+915683831129,2023-06-15,West Bengal,3,18-25,Home Decor,29604.61,36,822.35,0.1759,2,1,199,334,1
MSH009525,Mason Chadha,+915659381282,2022-11-13,Maharashtra,3,26-35,Fashion,32533.55,41,793.5,0.2368,6,1,413,257,1
MSH009526,Laksh Hans,7128038206,2023-06-16,Odisha,3,45+,Beauty,4919.03,5,983.81,0.3645,1,1,198,219,1
MSH009527,Girish Gade,05032141465,2022-04-16,Rajasthan,2,45+,Home Decor,8549.41,12,712.45,0.1815,0,1,624,11,0
MSH009528,Balhaar Chakrabarti,4081146009,2023-04-09,Bihar,3,45+,Electronics,30527.87,47,649.53,0.4375,3,1,266,292,1
MSH009529,Gabriel Buch,+914020268210,2022-09-03,Uttar Pradesh,2,36-45,Kitchen,19598.86,26,753.8,0.4756,1,1,484,29,0
MSH009530,Isaac Merchant,3972996674,2022-03-22,Madhya Pradesh,3,26-35,Home Decor,6210.9,7,887.27,0.1565,3,0,649,5,0
MSH009531,Jacob Ganesh,4715018866,2023-01-31,Gujarat,3,36-45,Fashion,25436.79,35,726.77,0.0933,2,1,334,12,0
MSH009532,Vyanjana Singh,0807016804,2023-06-06,Rajasthan,1,26-35,Home Decor,6007.46,3,2002.49,0.1639,0,0,208,3,0
MSH009533,Aadi Bedi,+919962180042,2022-09-21,Madhya Pradesh,3,36-45,Kitchen,2637.75,6,439.62,0.1903,2,1,466,332,1
MSH009534,Bhavna Rout,02828170815,2022-10-01,Maharashtra,3,36-45,Fashion,13289.58,14,949.26,0.3129,3,0,456,228,1
MSH009535,Libni Kohli,06162873603,2022-06-21,Gujarat,3,36-45,Fashion,5015.57,4,1253.89,0.2029,1,1,558,10,0
MSH009536,Ekantika Dave,1036520181,2022-09-22,West Bengal,2,18-25,Kitchen,13280.56,8,1660.07,0.1496,0,1,465,21,0
MSH009537,Ekta Babu,+919860378447,2022-01-26,Rajasthan,3,36-45,Home Decor,5731.48,8,716.44,0.1477,0,0,704,353,1
MSH009538,Forum Lal,+915820416339,2023-04-14,Madhya Pradesh,1,26-35,Fashion,6704.94,9,744.99,0.1481,2,1,261,17,0
MSH009539,Aradhana Ghosh,05534743008,2023-04-21,Tamil Nadu,2,18-25,Kitchen,10360.52,11,941.87,0.0693,4,1,254,9,0
MSH009540,Forum Uppal,+914573131461,2022-12-22,West Bengal,3,26-35,Kitchen,5791.32,6,965.22,0.1831,0,1,374,10,0
MSH009541,Kashvi Pathak,8629574301,2022-01-26,Maharashtra,3,45+,Fashion,34627.69,36,961.88,0.1701,0,0,704,10,0
MSH009542,Harshil Seshadri,3372747548,2022-02-03,Karnataka,2,26-35,Fashion,15756.62,22,716.21,0.4298,4,0,696,127,1
MSH009543,Omisha Mishra,2560091914,2022-09-21,Bihar,1,36-45,Fashion,7996.05,12,666.34,0.5258,1,1,466,6,0
MSH009544,Balhaar Dugal,2607908378,2022-05-18,Bihar,3,26-35,Electronics,15398.48,20,769.92,0.0844,1,0,592,176,1
MSH009545,Neha Viswanathan,+910815310481,2023-04-07,Maharashtra,2,36-45,Fashion,20898.27,33,633.28,0.1411,0,1,268,1,0
MSH009546,Hema Tella,+919613569228,2022-06-17,Odisha,1,26-35,Fashion,18203.69,26,700.14,0.0959,0,1,562,79,1
MSH009547,Bina Varghese,2781087823,2022-03-22,West Bengal,1,26-35,Beauty,18934.49,32,591.7,0.3871,1,0,649,333,1
MSH009548,Kritika Bera,+910422398330,2023-02-11,Bihar,3,26-35,Fashion,3557.04,4,889.26,0.0947,1,1,323,302,1
MSH009549,Amaira Kade,2551108564,2022-02-15,Odisha,3,26-35,Beauty,6274.46,15,418.3,0.1874,0,0,684,16,0
MSH009550,Chaitaly Basu,4045655443,2022-02-22,Rajasthan,3,36-45,Kitchen,27363.99,40,684.1,0.3395,3,0,677,356,1
MSH009551,Ishita Karan,8020822180,2023-04-21,Uttar Pradesh,1,36-45,Home Decor,9392.15,9,1043.57,0.0529,0,0,254,9,0
MSH009552,Ishita Kant,08794499100,2022-01-16,Maharashtra,3,26-35,Home Decor,4862.3,3,1620.77,0.11,2,1,714,6,0
MSH009553,Nirja Shetty,+911509749844,2022-12-26,Madhya Pradesh,3,18-25,Fashion,4675.93,3,1558.64,0.1317,3,1,370,19,0
MSH009554,Avni Agarwal,3607640674,2023-05-02,Uttar Pradesh,2,18-25,Home Decor,8726.62,12,727.22,0.1766,0,1,243,19,0
MSH009555,Jai Dey,5162254195,2023-05-17,Uttar Pradesh,1,18-25,Home Decor,10479.3,17,616.43,0.3016,2,1,228,202,1
MSH009556,Janaki Desai,01324295487,2022-05-21,Bihar,3,26-35,Fashion,6614.37,7,944.91,0.1885,4,0,589,4,0
MSH009557,Panini Oza,+911893973028,2023-03-23,Bihar,1,36-45,Kitchen,7829.51,10,782.95,0.1153,0,1,283,14,0
MSH009558,Sara Bal,01008500058,2022-10-17,Bihar,3,36-45,Fashion,22883.0,39,586.74,0.0549,1,1,440,1,0
MSH009559,Omaja Warrior,09237230609,2022-07-28,Maharashtra,3,26-35,Fashion,2943.06,4,735.76,0.1164,2,0,521,6,0
MSH009560,Finn Barad,8916687224,2023-04-20,Uttar Pradesh,3,18-25,Kitchen,47886.94,60,798.12,0.0571,0,0,255,12,0
MSH009561,Bachittar Sabharwal,7597332410,2023-02-17,Gujarat,3,45+,Beauty,4550.74,4,1137.68,0.0604,2,1,317,26,0
MSH009562,Widisha Mohanty,6377708907,2023-03-03,Tamil Nadu,3,36-45,Home Decor,30134.85,38,793.02,0.3418,1,0,303,325,1
MSH009563,Devansh Din,9949074837,2023-01-06,Rajasthan,3,36-45,Beauty,18331.49,24,763.81,0.2325,1,1,359,290,1
MSH009564,Jalsa Thaman,+916511355063,2022-10-17,Maharashtra,3,26-35,Fashion,32198.7,38,847.33,0.2132,1,1,440,64,1
MSH009565,Jack Suresh,+919044560304,2023-03-08,Karnataka,3,18-25,Electronics,5091.39,11,462.85,0.4319,2,0,298,19,0
MSH009566,Max Walia,+918296627184,2022-09-25,Uttar Pradesh,3,36-45,Fashion,9530.95,11,866.45,0.1519,1,1,462,20,0
MSH009567,Omya Char,01959520947,2022-05-31,West Bengal,3,36-45,Home Decor,20019.47,26,769.98,0.1093,0,1,579,6,0
MSH009568,Dayamai Baral,+913415474368,2022-09-12,Tamil Nadu,3,18-25,Beauty,10473.27,12,872.77,0.0381,1,1,475,9,0
MSH009569,Ekantika Yogi,+912267159660,2022-12-19,Karnataka,2,26-35,Home Decor,7081.69,16,442.61,0.1218,1,0,377,8,0
MSH009570,Akshay Kadakia,+916129023966,2023-01-12,Uttar Pradesh,3,18-25,Kitchen,40133.02,50,802.66,0.4634,2,1,353,8,0
MSH009571,Farhan Andra,+919674254978,2022-12-24,Maharashtra,2,18-25,Beauty,12933.85,16,808.37,0.0459,2,1,372,3,0
MSH009572,Jairaj Vora,+918575209805,2023-01-05,Odisha,3,18-25,Electronics,3700.24,2,1850.12,0.1881,2,1,360,10,0
MSH009573,Sachi Gole,+912248277711,2022-08-15,West Bengal,3,18-25,Fashion,24199.31,33,733.31,0.0641,1,1,503,90,1
MSH009574,Hemang Kant,+918422863944,2022-10-30,Rajasthan,2,26-35,Beauty,13574.03,16,848.38,0.3296,1,1,427,24,0
MSH009575,Girish Ray,04941807330,2023-01-24,Maharashtra,2,26-35,Electronics,33564.32,45,745.87,0.2067,1,0,341,12,0
MSH009576,Daksh Brar,04710319578,2023-01-12,Uttar Pradesh,2,26-35,Fashion,12374.95,11,1125.0,0.0542,1,1,353,3,0
MSH009577,Devansh Sarraf,02035159440,2022-04-28,Maharashtra,3,26-35,Home Decor,9913.74,14,708.12,0.2619,3,0,612,350,1
MSH009578,Yamini Rajagopal,+915662727866,2022-01-05,Gujarat,3,18-25,Beauty,4605.32,9,511.7,0.213,2,0,725,360,1
MSH009579,Gayathri Sule,09704478332,2023-03-20,Maharashtra,2,26-35,Fashion,12021.41,14,858.67,0.3746,1,0,286,11,0
MSH009580,Jack Walia,06626278443,2022-12-18,Maharashtra,2,36-45,Home Decor,16469.67,18,914.98,0.3247,0,0,378,2,0
MSH009581,Edhitha Luthra,04842400983,2023-06-17,Maharashtra,3,26-35,Electronics,18005.99,22,818.45,0.0163,3,1,197,141,1
MSH009582,Bhavani Zachariah,+915355466238,2022-05-04,Madhya Pradesh,3,18-25,Kitchen,4955.63,3,1651.88,0.144,3,0,606,22,0
MSH009583,Fitan Sarin,+919072087979,2022-10-04,Bihar,3,36-45,Home Decor,23738.02,32,741.81,0.2179,3,0,453,181,1
MSH009584,Arya Keer,02690828280,2023-01-29,Uttar Pradesh,3,18-25,Kitchen,37916.25,50,758.32,0.1756,1,1,336,307,1
MSH009585,Omkaar Narayanan,+915985171302,2022-12-26,West Bengal,3,18-25,Beauty,14421.75,17,848.34,0.0712,0,1,370,266,1
MSH009586,Matthew Minhas,0590920660,2023-04-14,Maharashtra,3,18-25,Kitchen,13993.21,12,1166.1,0.1747,2,1,261,27,0
MSH009587,Veda Lalla,9931844448,2022-02-26,Bihar,3,36-45,Fashion,11443.0,13,880.23,0.113,2,1,673,304,1
MSH009588,Ayaan Bhat,+919910917116,2022-09-08,Karnataka,3,36-45,Fashion,1088.86,3,362.95,0.1725,0,1,479,23,0
MSH009589,Jagvi Arora,9466245114,2022-05-30,Maharashtra,1,26-35,Home Decor,43345.64,54,802.7,0.0752,1,1,580,14,0
MSH009590,Rajata Rout,+916910977076,2023-03-28,Rajasthan,3,18-25,Fashion,10042.08,7,1434.58,0.4677,2,1,278,1,0
MSH009591,Bimala D’Alia,7632299888,2022-06-11,Odisha,2,26-35,Fashion,5034.13,6,839.02,0.0747,1,1,568,22,0
MSH009592,Lavanya Mistry,+916239130634,2022-04-30,Gujarat,2,18-25,Electronics,11248.76,12,937.4,0.4082,3,1,610,10,0
MSH009593,Vasudha Mann,1941730159,2022-12-17,Maharashtra,3,45+,Home Decor,6701.08,8,837.64,0.0691,1,0,379,322,1
MSH009594,Advik Madan,+917843250510,2022-04-09,Uttar Pradesh,3,45+,Kitchen,15429.13,13,1186.86,0.3047,2,0,631,23,0
MSH009595,Krish Chakrabarti,+912008932110,2022-06-16,Odisha,3,36-45,Electronics,24650.42,30,821.68,0.2977,1,0,563,4,0
MSH009596,Daksha Brar,2622784200,2023-05-29,Uttar Pradesh,1,18-25,Fashion,29028.62,33,879.66,0.3881,0,0,216,24,0
MSH009597,Tarak Kashyap,4669892094,2023-02-05,Rajasthan,2,18-25,Beauty,9926.68,17,583.92,0.1437,1,1,329,27,0
MSH009598,Max Ray,+910483301784,2022-12-31,Rajasthan,1,36-45,Kitchen,22186.47,30,739.55,0.2369,1,1,365,20,0
MSH009599,Jack Jaggi,9274286793,2022-11-22,Uttar Pradesh,3,26-35,Fashion,46507.12,62,750.11,0.5897,4,1,404,92,1
MSH009600,Arjun Singh,06693146904,2022-09-04,Uttar Pradesh,3,18-25,Fashion,7938.75,9,882.08,0.0798,2,0,483,13,0
MSH009601,Reva Kaur,9491977499,2023-03-10,Maharashtra,3,26-35,Home Decor,6805.11,7,972.16,0.1365,0,1,296,258,1
MSH009602,Peter Sur,04945368107,2022-04-03,Rajasthan,3,26-35,Electronics,13329.35,14,952.1,0.0505,5,0,637,242,1
MSH009603,Noah Chacko,8914356877,2022-09-25,Odisha,1,26-35,Home Decor,38532.91,52,741.02,0.3078,2,1,462,291,1
MSH009604,Tristan Warrior,09700723312,2022-11-17,West Bengal,3,26-35,Electronics,13446.51,21,640.31,0.2959,1,1,409,13,0
MSH009605,Vrinda Nath,9484728857,2022-03-03,Karnataka,3,36-45,Fashion,7329.93,3,2443.31,0.0409,1,1,668,9,0
MSH009606,Devika Gade,+914032914711,2022-10-27,Uttar Pradesh,1,18-25,Electronics,22349.36,29,770.67,0.1862,2,1,430,13,0
MSH009607,Michael Varty,01411335798,2023-02-07,Maharashtra,3,18-25,Electronics,7541.89,13,580.15,0.0527,0,0,327,8,0
MSH009608,Janya Madan,01796354513,2022-10-30,Uttar Pradesh,2,18-25,Fashion,8432.17,13,648.63,0.3637,0,0,427,26,0
MSH009609,Barkha Lad,07213982624,2022-09-10,Rajasthan,3,26-35,Fashion,16116.07,21,767.43,0.3364,0,1,477,161,1
MSH009610,Ekiya Dhingra,2019804599,2023-04-23,Karnataka,2,36-45,Electronics,11457.08,13,881.31,0.4937,1,1,252,10,0
MSH009611,Jai Dube,+911973567314,2023-01-04,Maharashtra,3,18-25,Beauty,27875.31,45,619.45,0.1837,1,1,361,21,0
MSH009612,Atharv Sahota,1115593531,2022-06-09,West Bengal,2,18-25,Electronics,41106.64,50,822.13,0.1841,1,0,570,24,0
MSH009613,Daniel Batra,+910147090319,2022-06-15,Karnataka,1,26-35,Fashion,16976.04,24,707.34,0.2848,2,0,564,324,1
MSH009614,Hema Rana,2045011769,2022-07-24,Bihar,3,18-25,Fashion,20570.1,24,857.09,0.071,0,1,525,25,0
MSH009615,Fariq Char,0161868093,2022-09-24,West Bengal,2,18-25,Home Decor,3750.69,4,937.67,0.2042,2,1,463,14,0
MSH009616,Hitesh Ravel,00763915375,2022-05-18,West Bengal,3,26-35,Home Decor,44503.13,60,741.72,0.6211,0,1,592,29,0
MSH009617,Vinaya Sinha,07723867483,2023-01-03,Maharashtra,2,45+,Home Decor,6099.45,7,871.35,0.1196,0,0,362,12,0
MSH009618,Krisha Borah,04834141412,2023-03-19,Rajasthan,3,36-45,Fashion,7009.39,11,637.22,0.1896,0,1,287,22,0
MSH009619,Michael Sehgal,4605783589,2022-01-17,Karnataka,3,18-25,Fashion,3034.15,6,505.69,0.3763,3,0,713,202,1
MSH009620,Netra Goswami,06484511927,2022-03-09,Rajasthan,3,26-35,Electronics,19528.78,15,1301.92,0.0925,0,0,662,26,0
MSH009621,Lohit Chopra,0904970009,2022-05-13,Rajasthan,1,18-25,Kitchen,13361.52,14,954.39,0.2196,1,1,597,12,0
MSH009622,Girindra Joshi,+912792127592,2023-03-06,Uttar Pradesh,3,18-25,Fashion,10751.66,9,1194.63,0.0939,1,0,300,160,1
MSH009623,David Rao,+916926450618,2022-11-04,Bihar,3,36-45,Home Decor,34386.45,45,764.14,0.2103,1,1,422,7,0
MSH009624,Urvi Kapadia,7706728681,2022-06-23,Uttar Pradesh,3,26-35,Fashion,30024.2,35,857.83,0.1504,2,1,556,4,0
MSH009625,Anmol Majumdar,5697483176,2023-02-16,Maharashtra,2,36-45,Fashion,22628.79,33,685.72,0.2071,3,0,318,16,0
MSH009626,Bimala Jhaveri,8200452953,2022-04-07,Odisha,3,26-35,Fashion,16655.86,18,925.33,0.5776,0,1,633,15,0
MSH009627,Harinakshi Lad,3591634923,2022-06-03,Karnataka,3,45+,Kitchen,23249.21,23,1010.84,0.2852,0,1,576,342,1
MSH009628,Ladli Patla,1435783603,2022-08-30,Tamil Nadu,2,26-35,Home Decor,19619.37,22,891.79,0.2853,2,1,488,0,0
MSH009629,Jagrati Bala,5330875955,2022-10-31,Madhya Pradesh,3,36-45,Fashion,53629.65,70,766.14,0.3558,0,1,426,3,0
MSH009630,Chakradhar Mahal,05533515367,2022-10-12,Maharashtra,2,26-35,Kitchen,7545.2,15,503.01,0.1233,1,0,445,19,0
MSH009631,Gavin Golla,06974235995,2022-01-27,Uttar Pradesh,3,45+,Home Decor,5182.73,3,1727.58,0.0625,3,1,703,17,0
MSH009632,Eta Bajwa,+915651044505,2023-02-06,West Bengal,1,26-35,Fashion,14315.29,21,681.68,0.0939,0,1,328,4,0
MSH009633,Mohini Contractor,+917409200292,2022-12-26,Karnataka,2,36-45,Fashion,21164.71,20,1058.24,0.1589,1,1,370,20,0
MSH009634,Balveer Rama,+917274683654,2022-03-01,Gujarat,2,26-35,Fashion,11774.33,13,905.72,0.04,3,0,670,7,0
MSH009635,Urvi Khosla,+919189927480,2022-07-21,West Bengal,3,36-45,Fashion,11562.37,13,889.41,0.184,3,0,528,2,0
MSH009636,Darsh Bora,+914580940062,2023-01-05,Odisha,2,36-45,Fashion,11409.86,14,814.99,0.1281,1,1,360,12,0
MSH009637,Urvashi Venkataraman,0868712719,2023-06-17,Maharashtra,2,26-35,Fashion,19707.6,27,729.91,0.0694,3,1,197,8,0
